idx,statement,subject,disjunctA_obj,disjunctB_obj,labelA,labelB,compound_label,n_parts
260,It is the case either that the Spanish word 'maravilla' means walk' or that it means 'bell'.,maravilla,walk,bell,0,0,0,2
261,It is the case either that the Spanish word 'cabra' means 'frog' or that it means 'money'.,cabra,frog,money,0,0,0,2
262,It is the case either that the Spanish word 'tarde' means 'hand' or that it means 'book'.,tarde,hand,book,0,0,0,2
263,It is the case either that the Spanish word 'sonrisa' means 'smile' or that it means 'hand'.,sonrisa,smile,hand,1,0,1,2
264,It is the case either that the Spanish word 'encontrar' means 'enough' or that it means 'person'.,encontrar,enough,person,0,0,0,2
265,It is the case either that the Spanish word 'hombro' means buy' or that it means 'shoulder'.,hombro,buy,shoulder,0,1,1,2
266,It is the case either that the Spanish word 'hablar' means 'to think' or that it means speak'.,hablar,to think,speak,0,1,1,2
267,It is the case either that the Spanish word 'bosque' means 'forest' or that it means ask'.,bosque,forest,ask,1,0,1,2
268,It is the case either that the Spanish word 'uno' means 'one' or that it means 'train'.,uno,one,train,1,0,1,2
269,It is the case either that the Spanish word 'papel' means 'paper' or that it means 'example'.,papel,paper,example,1,0,1,2
270,It is the case either that the Spanish word 'crecer' means 'to 'name' or that it means grow'.,crecer,to 'name,grow,0,1,1,2
271,It is the case either that the Spanish word 'oveja' means push' or that it means 'sheep'.,oveja,push,sheep,0,1,1,2
272,It is the case either that the Spanish word 'primavera' means 'class' or that it means 'wave'.,primavera,class,wave,0,0,0,2
273,It is the case either that the Spanish word 'caer' means 'to read' or that it means fall'.,caer,to read,fall,0,1,1,2
274,It is the case either that the Spanish word 'mar' means 'sea' or that it means 'lake'.,mar,sea,lake,1,0,1,2
275,It is the case either that the Spanish word 'brazo' means 'wolf' or that it means 'arm'.,brazo,wolf,arm,0,1,1,2
276,It is the case either that the Spanish word 'saber' means 'modern' or that it means 'happy'.,saber,modern,happy,0,0,0,2
277,It is the case either that the Spanish word 'imaginar' means 'to 'enough' or that it means imagine'.,imaginar,to 'enough,imagine,0,1,1,2
278,It is the case either that the Spanish word 'semilla' means 'seed' or that it means 'back'.,semilla,seed,back,1,0,1,2
279,It is the case either that the Spanish word 'oscuro' means 'dark' or that it means 'insect'.,oscuro,dark,insect,1,0,1,2
280,It is the case either that the Spanish word 'lobo' means 'frog' or that it means 'leg'.,lobo,frog,leg,0,0,0,2
281,It is the case either that the Spanish word 'vaca' means 'cow' or that it means 'student'.,vaca,cow,student,1,0,1,2
282,It is the case either that the Spanish word 'blanco' means 'to 'mother' or that it means think'.,blanco,to 'mother,think,0,0,0,2
283,It is the case either that the Spanish word 'demasiado' means 'too' or that it means eat'.,demasiado,too,eat,1,0,1,2
284,It is the case either that the Spanish word 'dar' means 'before' or that it means 'large'.,dar,before,large,0,0,0,2
285,It is the case either that the Spanish word 'describir' means 'to 'always' or that it means die'.,describir,to 'always,die,0,0,0,2
286,It is the case either that the Spanish word 'gris' means 'sister' or that it means 'history'.,gris,sister,history,0,0,0,2
287,It is the case either that the Spanish word 'grande' means 'large' or that it means 'old'.,grande,large,old,1,0,1,2
288,It is the case either that the Spanish word 'pronto' means 'to die' or that it means 'finger'.,pronto,to die,finger,0,0,0,2
289,It is the case either that the Spanish word 'granja' means 'back' or that it means 'woman'.,granja,back,woman,0,0,0,2
290,It is the case either that the Spanish word 'dientes' means 'hope' or that it means 'class'.,dientes,hope,class,0,0,0,2
291,It is the case either that the Spanish word 'conectar' means 'to 'cat' or that it means connect'.,conectar,to 'cat,connect,0,1,1,2
292,It is the case either that the Spanish word 'tren' means 'meat' or that it means 'train'.,tren,meat,train,0,1,1,2
293,It is the case either that the Spanish word 'cantar' means 'simple' or that it means 'giraffe'.,cantar,simple,giraffe,0,0,0,2
294,It is the case either that the Spanish word 'ocho' means 'sister' or that it means 'too'.,ocho,sister,too,0,0,0,2
295,It is the case either that the Spanish word 'dos' means 'enemy' or that it means hear'.,dos,enemy,hear,0,0,0,2
296,It is the case either that the Spanish word 'segundo' means 'egg' or that it means 'hello'.,segundo,egg,hello,0,0,0,2
297,It is the case either that the Spanish word 'poema' means 'to send' or that it means win'.,poema,to send,win,0,0,0,2
298,It is the case either that the Spanish word 'dinero' means 'good' or that it means 'mouth'.,dinero,good,mouth,0,0,0,2
299,It is the case either that the Spanish word 'ayudar' means 'to 'nothing' or that it means help'.,ayudar,to 'nothing,help,0,1,1,2
300,It is the case either that the Spanish word 'plata' means 'silver' or that it means 'thin'.,plata,silver,thin,1,0,1,2
301,It is the case either that the Spanish word 'rojo' means 'corner' or that it means 'red'.,rojo,corner,red,0,1,1,2
302,It is the case either that the Spanish word 'hola' means 'donkey' or that it means 'hello'.,hola,donkey,hello,0,1,1,2
303,It is the case either that the Spanish word 'piedra' means 'stone' or that it means 'cook'.,piedra,stone,cook,1,0,1,2
304,It is the case either that the Spanish word 'nuevo' means 'new' or that it means 'dog'.,nuevo,new,dog,1,0,1,2
305,It is the case either that the Spanish word 'vender' means 'to sell' or that it means have'.,vender,to sell,have,1,0,1,2
306,It is the case either that the Spanish word 'cuello' means 'neck' or that it means multiply'.,cuello,neck,multiply,1,0,1,2
307,It is the case either that the Spanish word 'creer' means 'to fly' or that it means 'friend'.,creer,to fly,friend,0,0,0,2
308,It is the case either that the Spanish word 'hacer' means 'sun' or that it means 'neck'.,hacer,sun,neck,0,0,0,2
309,It is the case either that the Spanish word 'lanzar' means 'to 'giraffe' or that it means throw'.,lanzar,to 'giraffe,throw,0,1,1,2
310,It is the case either that the Spanish word 'miedo' means ask' or that it means 'fear'.,miedo,ask,fear,0,1,1,2
311,It is the case either that the Spanish word 'conjunto' means 'zebra' or that it means 'son'.,conjunto,zebra,son,0,0,0,2
312,It is the case either that the Spanish word 'vecino' means 'neighbor' or that it means 'danger'.,vecino,neighbor,danger,1,0,1,2
313,It is the case either that the Spanish word 'mar' means 'sea' or that it means 'temperature'.,mar,sea,temperature,1,0,1,2
314,It is the case either that the Spanish word 'calamar' means 'history' or that it means 'squid'.,calamar,history,squid,0,1,1,2
315,It is the case either that the Spanish word 'planta' means 'cloud' or that it means 'now'.,planta,cloud,now,0,0,0,2
316,It is the case either that the Spanish word 'dar' means 'list' or that it means 'before'.,dar,list,before,0,0,0,2
317,It is the case either that the Spanish word 'medir' means 'to carry' or that it means 'south'.,medir,to carry,south,0,0,0,2
318,It is the case either that the Spanish word 'corto' means 'coat' or that it means 'letter'.,corto,coat,letter,0,0,0,2
319,It is the case either that the Spanish word 'hombro' means have' or that it means 'shoulder'.,hombro,have,shoulder,0,1,1,2
320,It is the case either that the Spanish word 'cuello' means 'neck' or that it means 'history'.,cuello,neck,history,1,0,1,2
321,It is the case either that the Spanish word 'coche' means 'car' or that it means 'and'.,coche,car,and,1,0,1,2
322,It is the case either that the Spanish word 'caliente' means 'hot' or that it means build'.,caliente,hot,build,1,0,1,2
323,It is the case either that the Spanish word 'hombre' means 'before' or that it means 'simple'.,hombre,before,simple,0,0,0,2
324,It is the case either that the Spanish word 'manzana' means 'third' or that it means 'hand'.,manzana,third,hand,0,0,0,2
325,It is the case either that the Spanish word 'opuesta' means 'dress' or that it means think'.,opuesta,dress,think,0,0,0,2
326,It is the case either that the Spanish word 'problema' means 'moment' or that it means 'problem'.,problema,moment,problem,0,1,1,2
327,It is the case either that the Spanish word 'pronto' means 'to 'soldier' or that it means die'.,pronto,to 'soldier,die,0,0,0,2
328,It is the case either that the Spanish word 'pato' means 'shoulder' or that it means 'large'.,pato,shoulder,large,0,0,0,2
329,It is the case either that the Spanish word 'espacio' means 'to measure' or that it means 'insect'.,espacio,to measure,insect,0,0,0,2
330,It is the case either that the Spanish word 'joven' means 'hot' or that it means 'beauty'.,joven,hot,beauty,0,0,0,2
331,It is the case either that the Spanish word 'tarjeta' means 'eye' or that it means 'bear'.,tarjeta,eye,bear,0,0,0,2
332,It is the case either that the Spanish word 'vender' means 'to sell' or that it means 'week'.,vender,to sell,week,1,0,1,2
333,It is the case either that the Spanish word 'fuego' means 'fire' or that it means 'sister'.,fuego,fire,sister,1,0,1,2
334,It is the case either that the Spanish word 'sonrisa' means 'horse' or that it means 'smile'.,sonrisa,horse,smile,0,1,1,2
335,It is the case either that the Spanish word 'insecto' means 'old' or that it means 'then'.,insecto,old,then,0,0,0,2
336,It is the case either that the Spanish word 'guerra' means 'book' or that it means 'example'.,guerra,book,example,0,0,0,2
337,It is the case either that the Spanish word 'ayudar' means 'to help' or that it means 'enemy'.,ayudar,to help,enemy,1,0,1,2
338,It is the case either that the Spanish word 'continuar' means 'body' or that it means 'coat'.,continuar,body,coat,0,0,0,2
339,It is the case either that the Spanish word 'abierto' means 'open' or that it means 'bread'.,abierto,open,bread,1,0,1,2
340,It is the case either that the Spanish word 'frase' means 'paper' or that it means 'chair'.,frase,paper,chair,0,0,0,2
341,It is the case either that the Spanish word 'lado' means find' or that it means 'equal'.,lado,find,equal,0,0,0,2
342,It is the case either that the Spanish word 'nube' means 'to 'sister' or that it means write'.,nube,to 'sister,write,0,0,0,2
343,It is the case either that the Spanish word 'mundo' means 'nature' or that it means 'zebra'.,mundo,nature,zebra,0,0,0,2
344,It is the case either that the Spanish word 'todo' means 'all' or that it means 'clock'.,todo,all,clock,1,0,1,2
345,It is the case either that the Spanish word 'agua' means read' or that it means 'water'.,agua,read,water,0,1,1,2
346,It is the case either that the Spanish word 'ocupado' means have' or that it means 'busy'.,ocupado,have,busy,0,1,1,2
347,It is the case either that the Spanish word 'hielo' means 'place' or that it means 'ice'.,hielo,place,ice,0,1,1,2
348,It is the case either that the Spanish word 'caminar' means 'to eat' or that it means walk'.,caminar,to eat,walk,0,1,1,2
349,It is the case either that the Spanish word 'nada' means die' or that it means 'nothing'.,nada,die,nothing,0,1,1,2
350,It is the case either that the Spanish word 'ola' means 'order' or that it means 'wave'.,ola,order,wave,0,1,1,2
351,It is the case either that the Spanish word 'tarde' means 'wave' or that it means 'hand'.,tarde,wave,hand,0,0,0,2
352,It is the case either that the Spanish word 'seguro' means 'danger' or that it means 'test'.,seguro,danger,test,0,0,0,2
353,It is the case either that the Spanish word 'famoso' means 'to believe' or that it means 'sister'.,famoso,to believe,sister,0,0,0,2
354,It is the case either that the Spanish word 'comer' means 'to see' or that it means eat'.,comer,to see,eat,0,1,1,2
355,It is the case either that the Spanish word 'quemar' means 'hot' or that it means 'history'.,quemar,hot,history,0,0,0,2
356,It is the case either that the Spanish word 'caminar' means 'to 'fear' or that it means walk'.,caminar,to 'fear,walk,0,1,1,2
357,It is the case either that the Spanish word 'ley' means 'cow' or that it means 'dog'.,ley,cow,dog,0,0,0,2
358,It is the case either that the Spanish word 'siete' means 'smile' or that it means 'seven'.,siete,smile,seven,0,1,1,2
359,It is the case either that the Spanish word 'perdido' means 'teeth' or that it means 'test'.,perdido,teeth,test,0,0,0,2
360,It is the case either that the Spanish word 'y' means 'and' or that it means 'history'.,y,and,history,1,0,1,2
361,It is the case either that the Spanish word 'conejo' means 'rabbit' or that it means 'iron'.,conejo,rabbit,iron,1,0,1,2
362,It is the case either that the Spanish word 'delgado' means 'eye' or that it means 'thin'.,delgado,eye,thin,0,1,1,2
363,It is the case either that the Spanish word 'tener' means 'to believe' or that it means have'.,tener,to believe,have,0,1,1,2
364,It is the case either that the Spanish word 'decir' means 'order' or that it means 'always'.,decir,order,always,0,0,0,2
365,It is the case either that the Spanish word 'dinero' means 'life' or that it means 'mouth'.,dinero,life,mouth,0,0,0,2
366,It is the case either that the Spanish word 'grande' means 'to ask' or that it means 'black'.,grande,to ask,black,0,0,0,2
367,It is the case either that the Spanish word 'enemigo' means send' or that it means 'enemy'.,enemigo,send,enemy,0,1,1,2
368,It is the case either that the Spanish word 'esclavo' means 'old' or that it means 'slave'.,esclavo,old,slave,0,1,1,2
369,It is the case either that the Spanish word 'comer' means 'to eat' or that it means 'too'.,comer,to eat,too,1,0,1,2
370,It is the case either that the Spanish word 'muy' means write' or that it means 'temperature'.,muy,write,temperature,0,0,0,2
371,It is the case either that the Spanish word 'cerdo' means 'silver' or that it means 'wave'.,cerdo,silver,wave,0,0,0,2
372,It is the case either that the Spanish word 'papel' means 'too' or that it means 'paper'.,papel,too,paper,0,1,1,2
373,It is the case either that the Spanish word 'sur' means 'teeth' or that it means 'south'.,sur,teeth,south,0,1,1,2
374,It is the case either that the Spanish word 'manzana' means 'hand' or that it means 'south'.,manzana,hand,south,0,0,0,2
375,It is the case either that the Spanish word 'esclavo' means hear' or that it means 'slave'.,esclavo,hear,slave,0,1,1,2
376,It is the case either that the Spanish word 'sal' means 'horse' or that it means 'iron'.,sal,horse,iron,0,0,0,2
377,It is the case either that the Spanish word 'parte' means 'part' or that it means 'bear'.,parte,part,bear,1,0,1,2
378,It is the case either that the Spanish word 'espalda' means 'light' or that it means 'back'.,espalda,light,back,0,1,1,2
379,It is the case either that the Spanish word 'joven' means 'hot' or that it means swim'.,joven,hot,swim,0,0,0,2
380,It is the case either that the Spanish word 'bueno' means 'time' or that it means 'good'.,bueno,time,good,0,1,1,2
381,It is the case either that the Spanish word 'venir' means 'to know' or that it means 'dry'.,venir,to know,dry,0,0,0,2
382,It is the case either that the Spanish word 'lobo' means 'leg' or that it means write'.,lobo,leg,write,0,0,0,2
383,It is the case either that the Spanish word 'diccionario' means 'life' or that it means 'dictionary'.,diccionario,life,dictionary,0,1,1,2
384,It is the case either that the Spanish word 'cinco' means 'letter' or that it means 'five'.,cinco,letter,five,0,1,1,2
385,It is the case either that the Spanish word 'viejo' means 'skin' or that it means 'old'.,viejo,skin,old,0,1,1,2
386,It is the case either that the Spanish word 'caliente' means 'hot' or that it means 'land'.,caliente,hot,land,1,0,1,2
387,It is the case either that the Spanish word 'agua' means 'problem' or that it means 'water'.,agua,problem,water,0,1,1,2
388,It is the case either that the Spanish word 'feliz' means 'second' or that it means 'then'.,feliz,second,then,0,0,0,2
389,It is the case either that the Spanish word 'venir' means 'to know' or that it means 'neck'.,venir,to know,neck,0,0,0,2
390,It is the case either that the Spanish word 'naturaleza' means 'to buy' or that it means 'eye'.,naturaleza,to buy,eye,0,0,0,2
391,It is the case either that the Spanish word 'hielo' means 'ice' or that it means 'before'.,hielo,ice,before,1,0,1,2
392,It is the case either that the Spanish word 'pagar' means 'to 'dark' or that it means pay'.,pagar,to 'dark,pay,0,1,1,2
393,It is the case either that the Spanish word 'querer' means 'of' or that it means 'silver'.,querer,of,silver,0,0,0,2
394,It is the case either that the Spanish word 'hacer' means 'thing' or that it means 'lost'.,hacer,thing,lost,0,0,0,2
395,It is the case either that the Spanish word 'ojo' means 'whale' or that it means 'order'.,ojo,whale,order,0,0,0,2
396,It is the case either that the Spanish word 'matar' means 'simple' or that it means 'bread'.,matar,simple,bread,0,0,0,2
397,It is the case either that the Spanish word 'diez' means 'ten' or that it means 'seven'.,diez,ten,seven,1,0,1,2
398,It is the case either that the Spanish word 'rey' means 'but' or that it means 'king'.,rey,but,king,0,1,1,2
399,It is the case either that the Spanish word 'tener' means 'to have' or that it means 'sun'.,tener,to have,sun,1,0,1,2
400,It is the case either that the Spanish word 'estudiante' means 'student' or that it means give'.,estudiante,student,give,1,0,1,2
401,It is the case either that the Spanish word 'grande' means 'to 'dry' or that it means ask'.,grande,to 'dry,ask,0,0,0,2
402,It is the case either that the Spanish word 'presente' means 'present' or that it means 'light'.,presente,present,light,1,0,1,2
403,It is the case either that the Spanish word 'presente' means 'present' or that it means 'enemy'.,presente,present,enemy,1,0,1,2
404,It is the case either that the Spanish word 'demasiado' means 'wing' or that it means 'too'.,demasiado,wing,too,0,1,1,2
405,It is the case either that the Spanish word 'ley' means 'dog' or that it means walk'.,ley,dog,walk,0,0,0,2
406,It is the case either that the Spanish word 'seco' means 'hope' or that it means 'book'.,seco,hope,book,0,0,0,2
407,It is the case either that the Spanish word 'nariz' means ask' or that it means 'giraffe'.,nariz,ask,giraffe,0,0,0,2
408,It is the case either that the Spanish word 'conectar' means 'to save' or that it means connect'.,conectar,to save,connect,0,1,1,2
409,It is the case either that the Spanish word 'soldado' means pay' or that it means 'soldier'.,soldado,pay,soldier,0,1,1,2
410,It is the case either that the Spanish word 'azul' means imagine' or that it means 'eye'.,azul,imagine,eye,0,0,0,2
411,It is the case either that the Spanish word 'ocho' means 'too' or that it means 'fire'.,ocho,too,fire,0,0,0,2
412,It is the case either that the Spanish word 'cabra' means 'money' or that it means 'first'.,cabra,money,first,0,0,0,2
413,It is the case either that the Spanish word 'decidir' means 'to 'mouth' or that it means give'.,decidir,to 'mouth,give,0,0,0,2
414,It is the case either that the Spanish word 'comer' means 'to eat' or that it means 'water'.,comer,to eat,water,1,0,1,2
415,It is the case either that the Spanish word 'alto' means 'early' or that it means 'space'.,alto,early,space,0,0,0,2
416,It is the case either that the Spanish word 'dedo' means 'egg' or that it means 'finger'.,dedo,egg,finger,0,1,1,2
417,It is the case either that the Spanish word 'medir' means 'to 'skin' or that it means carry'.,medir,to 'skin,carry,0,0,0,2
418,It is the case either that the Spanish word 'oferta' means 'offer' or that it means 'wind'.,oferta,offer,wind,1,0,1,2
419,It is the case either that the Spanish word 'alto' means 'iron' or that it means 'space'.,alto,iron,space,0,0,0,2
420,It is the case either that the Spanish word 'problema' means 'problem' or that it means 'story'.,problema,problem,story,1,0,1,2
421,It is the case either that the Spanish word 'historia' means 'red' or that it means 'history'.,historia,red,history,0,1,1,2
422,It is the case either that the Spanish word 'ejemplo' means 'example' or that it means 'then'.,ejemplo,example,then,1,0,1,2
423,It is the case either that the Spanish word 'querer' means 'leg' or that it means 'of'.,querer,leg,of,0,0,0,2
424,It is the case either that the Spanish word 'norte' means 'north' or that it means 'city'.,norte,north,city,1,0,1,2
425,It is the case either that the Spanish word 'nariz' means 'giraffe' or that it means know'.,nariz,giraffe,know,0,0,0,2
426,It is the case either that the Spanish word 'ayudar' means 'to 'dry' or that it means help'.,ayudar,to 'dry,help,0,1,1,2
427,It is the case either that the Spanish word 'sol' means pay' or that it means 'sun'.,sol,pay,sun,0,1,1,2
428,It is the case either that the Spanish word 'luna' means 'letter' or that it means eat'.,luna,letter,eat,0,0,0,2
429,It is the case either that the Spanish word 'familia' means eat' or that it means 'family'.,familia,eat,family,0,1,1,2
430,It is the case either that the Spanish word 'nueve' means 'now' or that it means 'stone'.,nueve,now,stone,0,0,0,2
431,It is the case either that the Spanish word 'pato' means 'wolf' or that it means 'whale'.,pato,wolf,whale,0,0,0,2
432,It is the case either that the Spanish word 'dientes' means 'leg' or that it means 'hope'.,dientes,leg,hope,0,0,0,2
433,It is the case either that the Spanish word 'dos' means 'wing' or that it means 'enemy'.,dos,wing,enemy,0,0,0,2
434,It is the case either that the Spanish word 'pronto' means 'to 'beauty' or that it means die'.,pronto,to 'beauty,die,0,0,0,2
435,It is the case either that the Spanish word 'crecer' means 'to win' or that it means grow'.,crecer,to win,grow,0,1,1,2
436,It is the case either that the Spanish word 'mientras' means 'while' or that it means 'dress'.,mientras,while,dress,1,0,1,2
437,It is the case either that the Spanish word 'decir' means 'order' or that it means find'.,decir,order,find,0,0,0,2
438,It is the case either that the Spanish word 'concha' means 'fear' or that it means 'shell'.,concha,fear,shell,0,1,1,2
439,It is the case either that the Spanish word 'cordero' means 'fat' or that it means 'simple'.,cordero,fat,simple,0,0,0,2
440,It is the case either that the Spanish word 'oscuro' means 'simple' or that it means 'dark'.,oscuro,simple,dark,0,1,1,2
441,It is the case either that the Spanish word 'barco' means 'hello' or that it means choose'.,barco,hello,choose,0,0,0,2
442,It is the case either that the Spanish word 'pato' means 'sun' or that it means 'wolf'.,pato,sun,wolf,0,0,0,2
443,It is the case either that the Spanish word 'usar' means 'to fight' or that it means 'son'.,usar,to fight,son,0,0,0,2
444,It is the case either that the Spanish word 'oferta' means eat' or that it means 'offer'.,oferta,eat,offer,0,1,1,2
445,It is the case either that the Spanish word 'derecho' means connect' or that it means 'summer'.,derecho,connect,summer,0,0,0,2
446,It is the case either that the Spanish word 'decidir' means 'to believe' or that it means give'.,decidir,to believe,give,0,0,0,2
447,It is the case either that the Spanish word 'tortuga' means 'dry' or that it means 'fat'.,tortuga,dry,fat,0,0,0,2
448,It is the case either that the Spanish word 'mezclar' means 'to 'son' or that it means mix'.,mezclar,to 'son,mix,0,1,1,2
449,It is the case either that the Spanish word 'madre' means 'mother' or that it means 'first'.,madre,mother,first,1,0,1,2
450,It is the case either that the Spanish word 'volar' means 'to hear' or that it means 'large'.,volar,to hear,large,0,0,0,2
451,It is the case either that the Spanish word 'soldado' means 'soldier' or that it means 'name'.,soldado,soldier,name,1,0,1,2
452,It is the case either that the Spanish word 'oso' means 'market' or that it means 'bear'.,oso,market,bear,0,1,1,2
453,It is the case either that the Spanish word 'hola' means 'hello' or that it means 'third'.,hola,hello,third,1,0,1,2
454,It is the case either that the Spanish word 'ruido' means 'noise' or that it means 'name'.,ruido,noise,name,1,0,1,2
455,It is the case either that the Spanish word 'jugar' means 'to play' or that it means die'.,jugar,to play,die,1,0,1,2
456,It is the case either that the Spanish word 'anguila' means 'south' or that it means 'lost'.,anguila,south,lost,0,0,0,2
457,It is the case either that the Spanish word 'crecer' means 'to buy' or that it means grow'.,crecer,to buy,grow,0,1,1,2
458,It is the case either that the Spanish word 'agudo' means 'sharp' or that it means govern'.,agudo,sharp,govern,1,0,1,2
459,It is the case either that the Spanish word 'tigre' means 'cow' or that it means make'.,tigre,cow,make,0,0,0,2
460,It is the case either that the Spanish word 'verano' means 'to push' or that it means 'result'.,verano,to push,result,0,0,0,2
461,It is the case either that the Spanish word 'cabra' means connect' or that it means 'money'.,cabra,connect,money,0,0,0,2
462,It is the case either that the Spanish word 'ejemplo' means 'city' or that it means 'example'.,ejemplo,city,example,0,1,1,2
463,It is the case either that the Spanish word 'cuello' means 'neck' or that it means 'hope'.,cuello,neck,hope,1,0,1,2
464,It is the case either that the Spanish word 'mil' means 'to make' or that it means eat'.,mil,to make,eat,0,0,0,2
465,It is the case either that the Spanish word 'luz' means 'old' or that it means 'week'.,luz,old,week,0,0,0,2
466,It is the case either that the Spanish word 'directo' means 'to 'one' or that it means eat'.,directo,to 'one,eat,0,0,0,2
467,It is the case either that the Spanish word 'oso' means 'bear' or that it means 'glass'.,oso,bear,glass,1,0,1,2
468,It is the case either that the Spanish word 'naturaleza' means 'to buy' or that it means 'history'.,naturaleza,to buy,history,0,0,0,2
469,It is the case either that the Spanish word 'libro' means 'industry' or that it means 'seven'.,libro,industry,seven,0,0,0,2
470,It is the case either that the Spanish word 'suelo' means 'silver' or that it means 'ground'.,suelo,silver,ground,0,1,1,2
471,It is the case either that the Spanish word 'pensar' means 'to 'word' or that it means think'.,pensar,to 'word,think,0,1,1,2
472,It is the case either that the Spanish word 'rosa' means 'rose' or that it means 'dictionary'.,rosa,rose,dictionary,1,0,1,2
473,It is the case either that the Spanish word 'calamar' means 'squid' or that it means 'chair'.,calamar,squid,chair,1,0,1,2
474,It is the case either that the Spanish word 'verano' means 'to 'good' or that it means push'.,verano,to 'good,push,0,0,0,2
475,It is the case either that the Spanish word 'gris' means 'history' or that it means 'example'.,gris,history,example,0,0,0,2
476,It is the case either that the Spanish word 'cabeza' means 'head' or that it means 'nature'.,cabeza,head,nature,1,0,1,2
477,It is the case either that the Spanish word 'maravilla' means 'enemy' or that it means 'bell'.,maravilla,enemy,bell,0,0,0,2
478,It is the case either that the Spanish word 'casa' means 'to 'dry' or that it means make'.,casa,to 'dry,make,0,0,0,2
479,It is the case either that the Spanish word 'experimento' means 'dark' or that it means 'simple'.,experimento,dark,simple,0,0,0,2
480,It is the case either that the Spanish word 'conectar' means 'to 'market' or that it means connect'.,conectar,to 'market,connect,0,1,1,2
481,It is the case either that the Spanish word 'jirafa' means think' or that it means 'giraffe'.,jirafa,think,giraffe,0,1,1,2
482,It is the case either that the Spanish word 'naturaleza' means 'to buy' or that it means 'oil'.,naturaleza,to buy,oil,0,0,0,2
483,It is the case either that the Spanish word 'ejemplo' means 'half' or that it means 'example'.,ejemplo,half,example,0,1,1,2
484,It is the case either that the Spanish word 'sal' means 'second' or that it means 'horse'.,sal,second,horse,0,0,0,2
485,It is the case either that the Spanish word 'cola' means 'order' or that it means 'name'.,cola,order,name,0,0,0,2
486,It is the case either that the Spanish word 'fuerte' means 'dress' or that it means 'test'.,fuerte,dress,test,0,0,0,2
487,It is the case either that the Spanish word 'joven' means 'hot' or that it means 'slave'.,joven,hot,slave,0,0,0,2
488,It is the case either that the Spanish word 'sol' means 'sun' or that it means 'free'.,sol,sun,free,1,0,1,2
489,It is the case either that the Spanish word 'cordero' means 'hello' or that it means 'fat'.,cordero,hello,fat,0,0,0,2
490,It is the case either that the Spanish word 'experimento' means 'dark' or that it means write'.,experimento,dark,write,0,0,0,2
491,It is the case either that the Spanish word 'conejo' means 'sister' or that it means 'rabbit'.,conejo,sister,rabbit,0,1,1,2
492,It is the case either that the Spanish word 'vecino' means 'neighbor' or that it means 'finger'.,vecino,neighbor,finger,1,0,1,2
493,It is the case either that the Spanish word 'dientes' means 'egg' or that it means 'hope'.,dientes,egg,hope,0,0,0,2
494,It is the case either that the Spanish word 'brazo' means 'arm' or that it means 'body'.,brazo,arm,body,1,0,1,2
495,It is the case either that the Spanish word 'maravilla' means 'place' or that it means 'bell'.,maravilla,place,bell,0,0,0,2
496,It is the case either that the Spanish word 'pierna' means 'nothing' or that it means 'leg'.,pierna,nothing,leg,0,1,1,2
497,It is the case either that the Spanish word 'huevo' means choose' or that it means 'egg'.,huevo,choose,egg,0,1,1,2
498,It is the case either that the Spanish word 'decir' means 'wave' or that it means 'order'.,decir,wave,order,0,0,0,2
499,It is the case either that the Spanish word 'boca' means 'mouth' or that it means 'light'.,boca,mouth,light,1,0,1,2
