idx,statement,subject,disjunctA_obj,disjunctB_obj,labelA,labelB,compound_label,n_parts
265,It is the case either that Neon has the symbol Lu or that it has the symbol O.,Neon,Lu,O,0,0,0,2
266,It is the case either that Argon has the symbol Co or that it has the symbol Sr.,Argon,Co,Sr,0,0,0,2
267,It is the case either that Zinc has the symbol Po or that it has the symbol Zn.,Zinc,Po,Zn,0,1,1,2
268,It is the case either that Lead has the symbol K or that it has the symbol Na.,Lead,K,Na,0,0,0,2
269,It is the case either that Nickel has the symbol Rb or that it has the symbol Ir.,Nickel,Rb,Ir,0,0,0,2
270,It is the case either that Tin has the symbol Ti or that it has the symbol Be.,Tin,Ti,Be,0,0,0,2
271,It is the case either that Actinium has the symbol Ar or that it has the symbol Na.,Actinium,Ar,Na,0,0,0,2
272,It is the case either that Lanthanum has the symbol Po or that it has the symbol Ac.,Lanthanum,Po,Ac,0,0,0,2
273,It is the case either that Osmium has the symbol Rn or that it has the symbol Br.,Osmium,Rn,Br,0,0,0,2
274,It is the case either that Platinum has the symbol Pt or that it has the symbol Kr.,Platinum,Pt,Kr,1,0,1,2
275,It is the case either that Xenon has the symbol Xe or that it has the symbol Be.,Xenon,Xe,Be,1,0,1,2
276,It is the case either that Ytterbium has the symbol Yb or that it has the symbol Ru.,Ytterbium,Yb,Ru,1,0,1,2
277,It is the case either that Sulfur has the symbol Au or that it has the symbol S.,Sulfur,Au,S,0,1,1,2
278,It is the case either that Scandium has the symbol Sc or that it has the symbol Ta.,Scandium,Sc,Ta,1,0,1,2
279,It is the case either that Nitrogen has the symbol Sb or that it has the symbol N.,Nitrogen,Sb,N,0,1,1,2
280,It is the case either that Calcium has the symbol Au or that it has the symbol Ca.,Calcium,Au,Ca,0,1,1,2
281,It is the case either that Tantalum has the symbol Ne or that it has the symbol Cs.,Tantalum,Ne,Cs,0,0,0,2
282,It is the case either that Neon has the symbol Ne or that it has the symbol Br.,Neon,Ne,Br,1,0,1,2
283,It is the case either that Sulfur has the symbol S or that it has the symbol Rn.,Sulfur,S,Rn,1,0,1,2
284,It is the case either that Tantalum has the symbol Cs or that it has the symbol Rn.,Tantalum,Cs,Rn,0,0,0,2
285,It is the case either that Polonium has the symbol Po or that it has the symbol Ra.,Polonium,Po,Ra,1,0,1,2
286,It is the case either that Selenium has the symbol Se or that it has the symbol Cr.,Selenium,Se,Cr,1,0,1,2
287,It is the case either that Tungsten has the symbol Zr or that it has the symbol U.,Tungsten,Zr,U,0,0,0,2
288,It is the case either that Copper has the symbol Fr or that it has the symbol Cu.,Copper,Fr,Cu,0,1,1,2
289,It is the case either that Magnesium has the symbol U or that it has the symbol Mg.,Magnesium,U,Mg,0,1,1,2
290,It is the case either that Lanthanum has the symbol Po or that it has the symbol Cs.,Lanthanum,Po,Cs,0,0,0,2
291,It is the case either that Radium has the symbol At or that it has the symbol Ra.,Radium,At,Ra,0,1,1,2
292,It is the case either that Cadmium has the symbol Mg or that it has the symbol Ir.,Cadmium,Mg,Ir,0,0,0,2
293,It is the case either that Copper has the symbol Ni or that it has the symbol Ta.,Copper,Ni,Ta,0,0,0,2
294,It is the case either that Samarium has the symbol Pr or that it has the symbol Sc.,Samarium,Pr,Sc,0,0,0,2
295,It is the case either that Yttrium has the symbol Cs or that it has the symbol Y.,Yttrium,Cs,Y,0,1,1,2
296,It is the case either that Thulium has the symbol Pr or that it has the symbol Tm.,Thulium,Pr,Tm,0,1,1,2
297,It is the case either that Francium has the symbol Yb or that it has the symbol Tl.,Francium,Yb,Tl,0,0,0,2
298,It is the case either that Radon has the symbol Rn or that it has the symbol Po.,Radon,Rn,Po,1,0,1,2
299,It is the case either that Chlorine has the symbol Cr or that it has the symbol Ir.,Chlorine,Cr,Ir,0,0,0,2
300,It is the case either that Samarium has the symbol Ba or that it has the symbol Sm.,Samarium,Ba,Sm,0,1,1,2
301,It is the case either that Gallium has the symbol Co or that it has the symbol Ga.,Gallium,Co,Ga,0,1,1,2
302,It is the case either that Rubidium has the symbol Ni or that it has the symbol Rb.,Rubidium,Ni,Rb,0,1,1,2
303,It is the case either that Xenon has the symbol F or that it has the symbol P.,Xenon,F,P,0,0,0,2
304,It is the case either that Gallium has the symbol Yb or that it has the symbol Ga.,Gallium,Yb,Ga,0,1,1,2
305,It is the case either that Platinum has the symbol Pt or that it has the symbol Ru.,Platinum,Pt,Ru,1,0,1,2
306,It is the case either that Aluminum has the symbol Sc or that it has the symbol Au.,Aluminum,Sc,Au,0,0,0,2
307,It is the case either that Phosphorus has the symbol P or that it has the symbol Er.,Phosphorus,P,Er,1,0,1,2
308,It is the case either that Silicon has the symbol Rh or that it has the symbol Si.,Silicon,Rh,Si,0,1,1,2
309,It is the case either that Zinc has the symbol Zn or that it has the symbol Fe.,Zinc,Zn,Fe,1,0,1,2
310,It is the case either that Samarium has the symbol Fe or that it has the symbol Sm.,Samarium,Fe,Sm,0,1,1,2
311,It is the case either that Ytterbium has the symbol U or that it has the symbol Yb.,Ytterbium,U,Yb,0,1,1,2
312,It is the case either that Tin has the symbol Be or that it has the symbol Fr.,Tin,Be,Fr,0,0,0,2
313,It is the case either that Strontium has the symbol Tm or that it has the symbol Sr.,Strontium,Tm,Sr,0,1,1,2
314,It is the case either that Platinum has the symbol La or that it has the symbol F.,Platinum,La,F,0,0,0,2
315,It is the case either that Gold has the symbol Au or that it has the symbol Sb.,Gold,Au,Sb,1,0,1,2
316,It is the case either that Yttrium has the symbol Mo or that it has the symbol U.,Yttrium,Mo,U,0,0,0,2
317,It is the case either that Protactinium has the symbol Si or that it has the symbol Pa.,Protactinium,Si,Pa,0,1,1,2
318,It is the case either that Uranium has the symbol U or that it has the symbol Gd.,Uranium,U,Gd,1,0,1,2
319,It is the case either that Bromine has the symbol Mo or that it has the symbol B.,Bromine,Mo,B,0,0,0,2
320,It is the case either that Argon has the symbol Ar or that it has the symbol N.,Argon,Ar,N,1,0,1,2
321,It is the case either that Cesium has the symbol Cs or that it has the symbol Lu.,Cesium,Cs,Lu,1,0,1,2
322,It is the case either that Gallium has the symbol Sb or that it has the symbol Cs.,Gallium,Sb,Cs,0,0,0,2
323,It is the case either that Carbon has the symbol Er or that it has the symbol C.,Carbon,Er,C,0,1,1,2
324,It is the case either that Thulium has the symbol Fe or that it has the symbol Ne.,Thulium,Fe,Ne,0,0,0,2
325,It is the case either that Rubidium has the symbol Zn or that it has the symbol Kr.,Rubidium,Zn,Kr,0,0,0,2
326,It is the case either that Rubidium has the symbol W or that it has the symbol Rb.,Rubidium,W,Rb,0,1,1,2
327,It is the case either that Erbium has the symbol Er or that it has the symbol Tl.,Erbium,Er,Tl,1,0,1,2
328,It is the case either that Praseodymium has the symbol Sb or that it has the symbol Sc.,Praseodymium,Sb,Sc,0,0,0,2
329,It is the case either that Actinium has the symbol Co or that it has the symbol Ac.,Actinium,Co,Ac,0,1,1,2
330,It is the case either that Antimony has the symbol Al or that it has the symbol Eu.,Antimony,Al,Eu,0,0,0,2
331,It is the case either that Argon has the symbol Ar or that it has the symbol Mn.,Argon,Ar,Mn,1,0,1,2
332,It is the case either that Thallium has the symbol Sr or that it has the symbol Ac.,Thallium,Sr,Ac,0,0,0,2
333,It is the case either that Nitrogen has the symbol Tb or that it has the symbol La.,Nitrogen,Tb,La,0,0,0,2
334,It is the case either that Oxygen has the symbol Po or that it has the symbol O.,Oxygen,Po,O,0,1,1,2
335,It is the case either that Copper has the symbol Eu or that it has the symbol Ta.,Copper,Eu,Ta,0,0,0,2
336,It is the case either that Chlorine has the symbol Cl or that it has the symbol N.,Chlorine,Cl,N,1,0,1,2
337,It is the case either that Argon has the symbol Ra or that it has the symbol Co.,Argon,Ra,Co,0,0,0,2
338,It is the case either that Nitrogen has the symbol Rh or that it has the symbol N.,Nitrogen,Rh,N,0,1,1,2
339,It is the case either that Samarium has the symbol Pr or that it has the symbol Sn.,Samarium,Pr,Sn,0,0,0,2
340,It is the case either that Thulium has the symbol Al or that it has the symbol Ne.,Thulium,Al,Ne,0,0,0,2
341,It is the case either that Xenon has the symbol Xe or that it has the symbol Lu.,Xenon,Xe,Lu,1,0,1,2
342,It is the case either that Oxygen has the symbol Sr or that it has the symbol Ne.,Oxygen,Sr,Ne,0,0,0,2
343,It is the case either that Gallium has the symbol Cs or that it has the symbol Br.,Gallium,Cs,Br,0,0,0,2
344,It is the case either that Germanium has the symbol Ge or that it has the symbol Be.,Germanium,Ge,Be,1,0,1,2
345,It is the case either that Mercury has the symbol Ar or that it has the symbol Hg.,Mercury,Ar,Hg,0,1,1,2
346,It is the case either that Bromine has the symbol Br or that it has the symbol Sc.,Bromine,Br,Sc,1,0,1,2
347,It is the case either that Francium has the symbol Fr or that it has the symbol Rn.,Francium,Fr,Rn,1,0,1,2
348,It is the case either that Hydrogen has the symbol H or that it has the symbol Ca.,Hydrogen,H,Ca,1,0,1,2
349,It is the case either that Scandium has the symbol Rn or that it has the symbol Sc.,Scandium,Rn,Sc,0,1,0,2
350,It is the case either that Selenium has the symbol Se or that it has the symbol Ni.,Selenium,Se,Ni,1,0,1,2
351,It is the case either that Niobium has the symbol Nb or that it has the symbol Kr.,Niobium,Nb,Kr,1,0,1,2
352,It is the case either that Boron has the symbol Zr or that it has the symbol Pm.,Boron,Zr,Pm,0,0,0,2
353,It is the case either that Radon has the symbol Eu or that it has the symbol H.,Radon,Eu,H,0,0,0,2
354,It is the case either that Hafnium has the symbol Hf or that it has the symbol As.,Hafnium,Hf,As,1,0,1,2
355,It is the case either that Fluorine has the symbol Au or that it has the symbol N.,Fluorine,Au,N,0,0,0,2
356,It is the case either that Praseodymium has the symbol Si or that it has the symbol Sc.,Praseodymium,Si,Sc,0,0,0,2
357,It is the case either that Tellurium has the symbol O or that it has the symbol Ra.,Tellurium,O,Ra,0,0,0,2
358,It is the case either that Neon has the symbol Ne or that it has the symbol Sn.,Neon,Ne,Sn,1,0,1,2
359,It is the case either that Scandium has the symbol F or that it has the symbol Sc.,Scandium,F,Sc,0,1,1,2
360,It is the case either that Gadolinium has the symbol N or that it has the symbol Hg.,Gadolinium,N,Hg,0,0,0,2
361,It is the case either that Strontium has the symbol La or that it has the symbol Sr.,Strontium,La,Sr,0,1,1,2
362,It is the case either that Uranium has the symbol As or that it has the symbol U.,Uranium,As,U,0,1,1,2
363,It is the case either that Sodium has the symbol Na or that it has the symbol La.,Sodium,Na,La,1,0,1,2
364,It is the case either that Yttrium has the symbol S or that it has the symbol Y.,Yttrium,S,Y,0,1,1,2
365,It is the case either that Calcium has the symbol P or that it has the symbol Ru.,Calcium,P,Ru,0,0,0,2
366,It is the case either that Selenium has the symbol Na or that it has the symbol Tl.,Selenium,Na,Tl,0,0,0,2
367,It is the case either that Beryllium has the symbol Re or that it has the symbol Be.,Beryllium,Re,Be,0,1,1,2
368,It is the case either that Uranium has the symbol Ru or that it has the symbol Re.,Uranium,Ru,Re,0,0,0,2
369,It is the case either that Gallium has the symbol Pd or that it has the symbol Cs.,Gallium,Pd,Cs,0,0,0,2
370,It is the case either that Rhodium has the symbol Sn or that it has the symbol Lu.,Rhodium,Sn,Lu,0,0,0,2
371,It is the case either that Sodium has the symbol Hf or that it has the symbol Lu.,Sodium,Hf,Lu,0,0,0,2
372,It is the case either that Copper has the symbol P or that it has the symbol Cu.,Copper,P,Cu,0,1,1,2
373,It is the case either that Fluorine has the symbol F or that it has the symbol Ti.,Fluorine,F,Ti,1,0,1,2
374,It is the case either that Cadmium has the symbol Ir or that it has the symbol P.,Cadmium,Ir,P,0,0,0,2
375,It is the case either that Bromine has the symbol Br or that it has the symbol Ar.,Bromine,Br,Ar,1,0,1,2
376,It is the case either that Gadolinium has the symbol Tb or that it has the symbol Gd.,Gadolinium,Tb,Gd,0,1,1,2
377,It is the case either that Zirconium has the symbol Zr or that it has the symbol Na.,Zirconium,Zr,Na,1,0,1,2
378,It is the case either that Tantalum has the symbol Cs or that it has the symbol U.,Tantalum,Cs,U,0,0,0,2
379,It is the case either that Cobalt has the symbol Lu or that it has the symbol Sb.,Cobalt,Lu,Sb,0,0,0,2
380,It is the case either that Manganese has the symbol Al or that it has the symbol Gd.,Manganese,Al,Gd,0,0,0,2
381,It is the case either that Zinc has the symbol Ru or that it has the symbol Fr.,Zinc,Ru,Fr,0,0,0,2
382,It is the case either that Gallium has the symbol Ne or that it has the symbol Cs.,Gallium,Ne,Cs,0,0,0,2
383,It is the case either that Palladium has the symbol Pd or that it has the symbol Cs.,Palladium,Pd,Cs,1,0,1,2
384,It is the case either that Neodymium has the symbol La or that it has the symbol Nd.,Neodymium,La,Nd,0,1,1,2
385,It is the case either that Hydrogen has the symbol Re or that it has the symbol Pt.,Hydrogen,Re,Pt,0,0,0,2
386,It is the case either that Zirconium has the symbol Mo or that it has the symbol Eu.,Zirconium,Mo,Eu,0,0,0,2
387,It is the case either that Zirconium has the symbol Zr or that it has the symbol Tb.,Zirconium,Zr,Tb,1,0,1,2
388,It is the case either that Manganese has the symbol O or that it has the symbol Gd.,Manganese,O,Gd,0,0,0,2
389,It is the case either that Rhodium has the symbol Mg or that it has the symbol Rh.,Rhodium,Mg,Rh,0,1,1,2
390,It is the case either that Zinc has the symbol As or that it has the symbol Fr.,Zinc,As,Fr,0,0,0,2
391,It is the case either that Astatine has the symbol At or that it has the symbol Ga.,Astatine,At,Ga,1,0,1,2
392,It is the case either that Oxygen has the symbol Ne or that it has the symbol Zn.,Oxygen,Ne,Zn,0,0,0,2
393,It is the case either that Germanium has the symbol Yb or that it has the symbol Br.,Germanium,Yb,Br,0,0,0,2
394,It is the case either that Tellurium has the symbol Te or that it has the symbol Ta.,Tellurium,Te,Ta,1,0,1,2
395,It is the case either that Hafnium has the symbol Se or that it has the symbol Nd.,Hafnium,Se,Nd,0,0,0,2
396,It is the case either that Strontium has the symbol Co or that it has the symbol Sr.,Strontium,Co,Sr,0,1,1,2
397,It is the case either that Osmium has the symbol Rn or that it has the symbol Sb.,Osmium,Rn,Sb,0,0,0,2
398,It is the case either that Molybdenum has the symbol Np or that it has the symbol Ar.,Molybdenum,Np,Ar,0,0,0,2
399,It is the case either that Strontium has the symbol Zr or that it has the symbol Sn.,Strontium,Zr,Sn,0,0,0,2
400,It is the case either that Barium has the symbol Ba or that it has the symbol Ne.,Barium,Ba,Ne,1,0,1,2
401,It is the case either that Aluminum has the symbol F or that it has the symbol Al.,Aluminum,F,Al,0,1,1,2
402,It is the case either that Iridium has the symbol Ir or that it has the symbol As.,Iridium,Ir,As,1,0,1,2
403,It is the case either that Nitrogen has the symbol Nd or that it has the symbol N.,Nitrogen,Nd,N,0,1,1,2
404,It is the case either that Hydrogen has the symbol Pt or that it has the symbol Bi.,Hydrogen,Pt,Bi,0,0,0,2
405,It is the case either that Barium has the symbol Ba or that it has the symbol Zn.,Barium,Ba,Zn,1,0,1,2
406,It is the case either that Lanthanum has the symbol Cs or that it has the symbol Po.,Lanthanum,Cs,Po,0,0,0,2
407,It is the case either that Nitrogen has the symbol La or that it has the symbol O.,Nitrogen,La,O,0,0,0,2
408,It is the case either that Niobium has the symbol Rh or that it has the symbol Dy.,Niobium,Rh,Dy,0,0,0,2
409,It is the case either that Silicon has the symbol Mo or that it has the symbol Si.,Silicon,Mo,Si,0,1,1,2
410,It is the case either that Tellurium has the symbol O or that it has the symbol La.,Tellurium,O,La,0,0,0,2
411,It is the case either that Holmium has the symbol Tb or that it has the symbol Se.,Holmium,Tb,Se,0,0,0,2
412,It is the case either that Tungsten has the symbol Zr or that it has the symbol Cr.,Tungsten,Zr,Cr,0,0,0,2
413,It is the case either that Aluminum has the symbol O or that it has the symbol Sc.,Aluminum,O,Sc,0,0,0,2
414,It is the case either that Cadmium has the symbol Lu or that it has the symbol Cd.,Cadmium,Lu,Cd,0,1,1,2
415,It is the case either that Germanium has the symbol Pd or that it has the symbol Br.,Germanium,Pd,Br,0,0,0,2
416,It is the case either that Tungsten has the symbol W or that it has the symbol Dy.,Tungsten,W,Dy,1,0,1,2
417,It is the case either that Thulium has the symbol Tm or that it has the symbol Br.,Thulium,Tm,Br,1,0,1,2
418,It is the case either that Polonium has the symbol Tb or that it has the symbol Cs.,Polonium,Tb,Cs,0,0,0,2
419,It is the case either that Indium has the symbol Os or that it has the symbol As.,Indium,Os,As,0,0,0,2
420,It is the case either that Thorium has the symbol Lu or that it has the symbol Th.,Thorium,Lu,Th,0,1,1,2
421,It is the case either that Dysprosium has the symbol Gd or that it has the symbol U.,Dysprosium,Gd,U,0,0,0,2
422,It is the case either that Nitrogen has the symbol U or that it has the symbol N.,Nitrogen,U,N,0,1,1,2
423,It is the case either that Radon has the symbol Rn or that it has the symbol Lu.,Radon,Rn,Lu,1,0,1,2
424,It is the case either that Carbon has the symbol Ir or that it has the symbol In.,Carbon,Ir,In,0,0,0,2
425,It is the case either that Niobium has the symbol Ne or that it has the symbol Rh.,Niobium,Ne,Rh,0,0,0,2
426,It is the case either that Radon has the symbol Ge or that it has the symbol Rn.,Radon,Ge,Rn,0,1,1,2
427,It is the case either that Fluorine has the symbol Br or that it has the symbol N.,Fluorine,Br,N,0,0,0,2
428,It is the case either that Phosphorus has the symbol Zn or that it has the symbol W.,Phosphorus,Zn,W,0,0,0,2
429,It is the case either that Boron has the symbol Pm or that it has the symbol Mo.,Boron,Pm,Mo,0,0,0,2
430,It is the case either that Lanthanum has the symbol La or that it has the symbol Cs.,Lanthanum,La,Cs,1,0,1,2
431,It is the case either that Gold has the symbol Tb or that it has the symbol Au.,Gold,Tb,Au,0,1,1,2
432,It is the case either that Calcium has the symbol P or that it has the symbol Sm.,Calcium,P,Sm,0,0,0,2
433,It is the case either that Argon has the symbol Ar or that it has the symbol Li.,Argon,Ar,Li,1,0,1,2
434,It is the case either that Gadolinium has the symbol Gd or that it has the symbol Cr.,Gadolinium,Gd,Cr,1,0,1,2
435,It is the case either that Cadmium has the symbol Fr or that it has the symbol Cd.,Cadmium,Fr,Cd,0,1,1,2
436,It is the case either that Niobium has the symbol Rh or that it has the symbol K.,Niobium,Rh,K,0,0,0,2
437,It is the case either that Terbium has the symbol Ni or that it has the symbol Tb.,Terbium,Ni,Tb,0,1,1,2
438,It is the case either that Zirconium has the symbol Ir or that it has the symbol Zr.,Zirconium,Ir,Zr,0,1,1,2
439,It is the case either that Calcium has the symbol S or that it has the symbol Ca.,Calcium,S,Ca,0,1,1,2
440,It is the case either that Yttrium has the symbol Y or that it has the symbol O.,Yttrium,Y,O,1,0,1,2
441,It is the case either that Yttrium has the symbol Kr or that it has the symbol Y.,Yttrium,Kr,Y,0,1,1,2
442,It is the case either that Actinium has the symbol Ac or that it has the symbol Sb.,Actinium,Ac,Sb,1,0,1,2
443,It is the case either that Zinc has the symbol Nb or that it has the symbol Zn.,Zinc,Nb,Zn,0,1,1,2
444,It is the case either that Vanadium has the symbol V or that it has the symbol Ca.,Vanadium,V,Ca,1,0,1,2
445,It is the case either that Thorium has the symbol Se or that it has the symbol Co.,Thorium,Se,Co,0,0,0,2
446,It is the case either that Lead has the symbol Nd or that it has the symbol Pb.,Lead,Nd,Pb,0,1,1,2
447,It is the case either that Helium has the symbol V or that it has the symbol He.,Helium,V,He,0,1,1,2
448,It is the case either that Barium has the symbol Ba or that it has the symbol Ne.,Barium,Ba,Ne,1,0,1,2
449,It is the case either that Calcium has the symbol Er or that it has the symbol Ca.,Calcium,Er,Ca,0,1,1,2
450,It is the case either that Astatine has the symbol At or that it has the symbol Ba.,Astatine,At,Ba,1,0,1,2
451,It is the case either that Chlorine has the symbol Eu or that it has the symbol Cr.,Chlorine,Eu,Cr,0,0,0,2
452,It is the case either that Uranium has the symbol U or that it has the symbol Sm.,Uranium,U,Sm,1,0,1,2
453,It is the case either that Iron has the symbol Ga or that it has the symbol Tl.,Iron,Ga,Tl,0,0,0,2
454,It is the case either that Yttrium has the symbol U or that it has the symbol Os.,Yttrium,U,Os,0,0,0,2
455,It is the case either that Indium has the symbol Sb or that it has the symbol In.,Indium,Sb,In,0,1,1,2
456,It is the case either that Iodine has the symbol Nb or that it has the symbol S.,Iodine,Nb,S,0,0,0,2
457,It is the case either that Osmium has the symbol Te or that it has the symbol Rn.,Osmium,Te,Rn,0,0,0,2
458,It is the case either that Ruthenium has the symbol Rh or that it has the symbol Ru.,Ruthenium,Rh,Ru,0,1,1,2
459,It is the case either that Samarium has the symbol Li or that it has the symbol Sm.,Samarium,Li,Sm,0,1,1,2
460,It is the case either that Actinium has the symbol Ac or that it has the symbol Pt.,Actinium,Ac,Pt,1,0,1,2
461,It is the case either that Promethium has the symbol Pm or that it has the symbol Be.,Promethium,Pm,Be,1,0,1,2
462,It is the case either that Strontium has the symbol Zn or that it has the symbol Sn.,Strontium,Zn,Sn,0,0,0,2
463,It is the case either that Sodium has the symbol He or that it has the symbol Lu.,Sodium,He,Lu,0,0,0,2
464,It is the case either that Tungsten has the symbol Zr or that it has the symbol F.,Tungsten,Zr,F,0,0,0,2
465,It is the case either that Sulfur has the symbol P or that it has the symbol Cs.,Sulfur,P,Cs,0,0,0,2
466,It is the case either that Platinum has the symbol La or that it has the symbol Sc.,Platinum,La,Sc,0,0,0,2
467,It is the case either that Gold has the symbol Au or that it has the symbol As.,Gold,Au,As,1,0,1,2
468,It is the case either that Indium has the symbol In or that it has the symbol Ho.,Indium,In,Ho,1,0,1,2
469,It is the case either that Dysprosium has the symbol U or that it has the symbol Pt.,Dysprosium,U,Pt,0,0,0,2
470,It is the case either that Mercury has the symbol Hg or that it has the symbol Na.,Mercury,Hg,Na,1,0,1,2
471,It is the case either that Iodine has the symbol Nb or that it has the symbol Ga.,Iodine,Nb,Ga,0,0,0,2
472,It is the case either that Ruthenium has the symbol Tl or that it has the symbol Au.,Ruthenium,Tl,Au,0,0,0,2
473,It is the case either that Gadolinium has the symbol Ho or that it has the symbol Hg.,Gadolinium,Ho,Hg,0,0,0,2
474,It is the case either that Promethium has the symbol Dy or that it has the symbol Ta.,Promethium,Dy,Ta,0,0,0,2
475,It is the case either that Xenon has the symbol F or that it has the symbol S.,Xenon,F,S,0,0,0,2
476,It is the case either that Cesium has the symbol Pm or that it has the symbol Tc.,Cesium,Pm,Tc,0,0,0,2
477,It is the case either that Manganese has the symbol Gd or that it has the symbol Cs.,Manganese,Gd,Cs,0,0,0,2
478,It is the case either that Boron has the symbol Pm or that it has the symbol Br.,Boron,Pm,Br,0,0,0,2
479,It is the case either that Neptunium has the symbol U or that it has the symbol Na.,Neptunium,U,Na,0,0,0,2
480,It is the case either that Arsenic has the symbol Tb or that it has the symbol As.,Arsenic,Tb,As,0,1,1,2
481,It is the case either that Silver has the symbol Ag or that it has the symbol Gd.,Silver,Ag,Gd,1,0,1,2
482,It is the case either that Cerium has the symbol Rb or that it has the symbol Ce.,Cerium,Rb,Ce,0,1,1,2
483,It is the case either that Palladium has the symbol Ti or that it has the symbol Pd.,Palladium,Ti,Pd,0,1,1,2
484,It is the case either that Silicon has the symbol Si or that it has the symbol Ac.,Silicon,Si,Ac,1,0,1,2
485,It is the case either that Francium has the symbol Fr or that it has the symbol Rb.,Francium,Fr,Rb,1,0,1,2
486,It is the case either that Cerium has the symbol Te or that it has the symbol Ce.,Cerium,Te,Ce,0,1,1,2
487,It is the case either that Astatine has the symbol At or that it has the symbol Ni.,Astatine,At,Ni,1,0,1,2
488,It is the case either that Actinium has the symbol Pm or that it has the symbol Ac.,Actinium,Pm,Ac,0,1,1,2
489,It is the case either that Oxygen has the symbol Sr or that it has the symbol Ne.,Oxygen,Sr,Ne,0,0,0,2
490,It is the case either that Potassium has the symbol Nd or that it has the symbol Al.,Potassium,Nd,Al,0,0,0,2
491,It is the case either that Antimony has the symbol Tb or that it has the symbol Al.,Antimony,Tb,Al,0,0,0,2
492,It is the case either that Nickel has the symbol Ni or that it has the symbol Li.,Nickel,Ni,Li,1,0,1,2
493,It is the case either that Iron has the symbol Sn or that it has the symbol Fe.,Iron,Sn,Fe,0,1,1,2
494,It is the case either that Tantalum has the symbol Br or that it has the symbol Ta.,Tantalum,Br,Ta,0,1,1,2
495,It is the case either that Argon has the symbol Po or that it has the symbol Ar.,Argon,Po,Ar,0,1,1,2
496,It is the case either that Bismuth has the symbol La or that it has the symbol Mg.,Bismuth,La,Mg,0,0,0,2
497,It is the case either that Strontium has the symbol Nd or that it has the symbol Sr.,Strontium,Nd,Sr,0,1,1,2
498,It is the case either that Phosphorus has the symbol Zn or that it has the symbol Pa.,Phosphorus,Zn,Pa,0,0,0,2
499,It is the case either that Antimony has the symbol Al or that it has the symbol Pd.,Antimony,Al,Pd,0,0,0,2
